2026-05-05 12:44:59 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-1 is alive
2026-05-05 12:44:59 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-2 is alive
2026-05-05 12:44:59 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-3 is alive
2026-05-05 12:45:00 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:01 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:02 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:03 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:04 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:05 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:06 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:07 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:08 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:09 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Checking consumer threads health...
2026-05-05 12:45:09 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-0 is alive
2026-05-05 12:45:09 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-1 is alive
2026-05-05 12:45:09 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-2 is alive
2026-05-05 12:45:09 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-3 is alive
2026-05-05 12:45:09 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:11 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:12 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:13 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:14 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:15 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:16 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:17 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:18 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:19 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Checking consumer threads health...
2026-05-05 12:45:19 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-0 is alive
2026-05-05 12:45:19 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-1 is alive
2026-05-05 12:45:19 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-2 is alive
2026-05-05 12:45:19 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-3 is alive
2026-05-05 12:45:19 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:20 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:22 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:23 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:24 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:25 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:26 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:27 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:28 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:29 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Checking consumer threads health...
2026-05-05 12:45:29 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-0 is alive
2026-05-05 12:45:29 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-1 is alive
2026-05-05 12:45:29 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-2 is alive
2026-05-05 12:45:29 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-3 is alive
2026-05-05 12:45:29 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:30 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:31 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:33 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:34 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:35 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:36 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:37 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:38 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:39 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Checking consumer threads health...
2026-05-05 12:45:39 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-0 is alive
2026-05-05 12:45:39 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-1 is alive
2026-05-05 12:45:39 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-2 is alive
2026-05-05 12:45:39 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-3 is alive
2026-05-05 12:45:39 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:40 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:41 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:42 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:44 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:45 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:46 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:47 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:48 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:49 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Checking consumer threads health...
2026-05-05 12:45:49 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-0 is alive
2026-05-05 12:45:49 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-1 is alive
2026-05-05 12:45:49 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-2 is alive
2026-05-05 12:45:49 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-3 is alive
2026-05-05 12:45:49 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:50 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:51 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:52 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:45:53 | main.py.process_vision_stream     <-> [DEBUG] [VISION STREAM] No messages in queue, waiting for new messages...
2026-05-05 12:46:40 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Checking consumer threads health...
2026-05-05 12:46:40 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-0 is alive
2026-05-05 12:46:40 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-1 is alive
2026-05-05 12:46:40 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-2 is alive
2026-05-05 12:46:40 | RabbitmqConsumer.py.check_and_restart_threads <-> [DEBUG] Thread RabbitMQConsumerThreadAI-Crowd_Density-3 is alive
